default,0.3577161133289337
fixed_tree,0.018489999696612358
fixed_tree-eq9,0.026826513931155205
fixed_tree-eq9-eq12,0.0013615828938782215
fixed_tree-eq9-eq12-eq13,0.00010248868784401566
